Port_ID,pnl,Win_Positions,Total_Positions,ROI,Win_rate,Sharpe_Ratio,MDD,Score,Rank
4014818740371615232,2013.64751009,111,529,0.2787674169214235,20.982986767485823,-1.0243729002530262,-0.199945340959346,1040.1795085283843,108.0
4016164457907769600,3742.68731972,310,712,0.5181340186079927,43.53932584269663,-2.3293130607398074,-0.04933657397658827,1964.4472866637216,50.0
4017110277719148289,2899.93302141,143,252,0.40146392731241876,56.74603174603175,-0.551616743725552,0.0,1492.9468034904626,77.0
4017263283405469185,7141.3664193899995,2034,6050,0.9886438714061566,33.6198347107438,-0.7025257499269827,-0.9999972114258049,4181.080938469281,20.0
4017323550554338817,3134.7351025,273,545,0.433969700693932,50.091743119266056,0.14124100898949285,0.0,1649.3543451901387,67.0
4019895412775450368,2640.30025492,242,571,0.36552061782060735,42.38178633975482,-0.10843085592443072,0.0,1392.8232315835642,84.0
4020204877254599680,71998.85595307,1993,6050,9.967452096140654,32.94214876033058,-0.4454591442312118,-0.9999999999999954,36599.32146695423,1.0
4021243448368889856,1498.1937579,2290,6050,0.20740849718971754,37.85123966942149,-2.371185921154238,-0.46115479744109633,1436.138360649438,79.0
4021669203289716224,26427.33159178,528,1682,3.6585742673687562,31.391200951248514,-0.6003805282495245,-0.9872367159273483,13372.797510743472,3.0
4022565861939831809,14197.57707589,372,705,1.9654988612241162,52.76595744680851,-1.1873914330937503,-0.03823866635968815,7210.781637717245,10.0
4022641794255717633,2176.83382376,2634,6052,0.3013587726134045,43.52280237937872,0.26449184463950776,-0.9975322285611377,1878.6771836345226,56.0
4023616625178799873,2087.77119301,339,827,0.2890290280111357,40.991535671100365,-0.22559850803072728,-0.02102812327675994,1145.6434023106021,103.0
4023697433751327232,2408.22399998,4,42,0.3333922051792459,9.523809523809524,-0.19022865952679882,0.0,1205.378678431036,99.0
4023697881318718465,3151.95061998,6,70,0.4363530003105818,8.571428571428571,-0.2177271398905165,0.0,1577.862580590062,71.0
4026179081117855488,6796.18836,46,197,0.9408577541676936,23.3502538071066,-0.9926896116207241,-0.3118258218162552,3412.0823515508337,27.0
4027747397961573889,2638.21944996,207,460,0.3652325531911675,45.0,-0.9452748791188911,-0.06215106633539068,1381.2827714906382,86.0
4028427053699127040,2633.02381341,36,121,0.3645132742840855,29.75206611570248,-0.5549016245914109,-0.2502257249907564,1327.3848093598567,89.0
4028701921959171840,17601.40139824,373,687,2.436721013681879,54.29403202328966,-0.8259746421337015,-0.03427043654439909,8913.088043322736,8.0
4029299190618134272,3354.14587637,72,230,0.4643447163657348,31.30434782608696,-0.658101756711871,-0.003659747230765104,1698.765807128273,62.0
